,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,vote_average,vote_counts,budget,diverse,Propensity_score
31779,Next Stop Wonderland,1.1978622293738859,22,-0.40860139620655844,6.007,75,-0.7274399198271915,1,0.24830948747060227
17132,City of Angels,1.1978622293738859,22,0.9860656274631763,6.774,1959,1.1078315836114323,1,0.30458185456760833
6584,Julian Po,-0.0051520956101984965,22,-0.43241558948288683,6.682,33,-0.7274399198271915,1,0.2515819890579332
26426,The Cable Guy,-1.2081664205942828,29,0.30151409620001113,5.973,2200,0.840883001293087,1,0.2932862371049472
32142,The Truman Show,1.1978622293738859,22,1.4533370501654106,8.134,17003,1.2746744475603982,1,0.3164049598880429
31788,Polish Wedding,1.1978622293738859,22,-0.4284996926342235,5.127,33,-0.7274399198271915,1,0.24417818613977746
43453,Swept from the Sea,1.1978622293738859,22,-0.43076497731824953,6.556,62,-0.7274399198271915,1,0.2509740991692893
36737,Marvin's Room,-1.2081664205942828,22,-0.06284823259217846,6.708,551,0.04003725433805118,1,0.2733559067908865
4239,Daylight,-1.2081664205942828,22,0.7041831757461996,6.079,1411,1.9420459033562614,1,0.3284910770809141
33028,One True Thing,1.1978622293738859,22,-0.24271007119670635,6.5,119,-0.7274399198271915,1,0.2503598011666954
49139,Stealing Beauty,-1.2081664205942828,40,-0.39906351028321546,6.697,514,-0.7274399198271915,1,0.2515925557445475
19338,Sphere,1.1978622293738859,22,-0.1684169416675575,6.091,1476,1.9420459033562614,1,0.3304465178428902
51309,Wilde,-0.0051520956101984965,22,-0.41737025235388947,6.597,253,-0.6554046791029058,1,0.25319023811004454
42133,Jane Eyre,-1.2081664205942828,29,-0.3956479337563786,6.8,117,-0.7274399198271915,1,0.2520814234726415
27531,House Arrest,-1.2081664205942828,22,-0.38256394426772733,5.2,116,-0.7274399198271915,1,0.24443901603908486
48808,James and the Giant Peach,-1.2081664205942828,22,-0.16331468272379537,6.551,1207,0.5405658461849486,1,0.28794880755284585
36419,The Man Who Knew Too Little,-0.0051520956101984965,22,-0.3348302605719334,6.333,438,-0.060068464031328296,1,0.26901410069037635
18325,The Devil's Advocate,-0.0051520956101984965,39,0.6594234347201362,7.449,5483,1.1745687291910185,1,0.3110726028077315
28234,I Know What You Did Last Summer,-0.0051520956101984965,22,0.46405045213326745,5.95,2555,-0.16017418240070777,1,0.26264048240607113
38692,Lolita,-0.0051520956101984965,22,-0.42458995150867873,7.352,1870,-0.6607027742476052,1,0.25671141912585554
16459,Mad City,-0.0051520956101984965,22,-0.35736792683425833,6.198,305,0.9409887196624664,1,0.29896737438892773
50936,Space Truckers,-1.2081664205942828,22,-0.42125870553208306,5.438,136,0.1067743999176375,0,0.2696272615793263
21923,Hercules,-0.0051520956101984965,27,1.3718836934793053,5.762,3841,2.6094173591521246,1,0.3476870068876856
36549,The Object of My Affection,1.1978622293738859,22,-0.09782170926590908,5.818,286,-0.2269113279802941,1,0.26111189444199323
5591,Paulie,1.1978622293738859,22,-0.24086458254925658,6.68,409,-0.7274399198271915,1,0.25121935777403426
25397,Pleasantville,1.1978622293738859,22,-0.07711524923080504,7.245,1537,1.2746744475603982,1,0.3147427961584404
3780,A Night at the Roxbury,1.1978622293738859,29,-0.216185295938457,6.552,821,-0.16017418240070777,1,0.2669274432796194
63562,Ghosts of Mississippi,-1.2081664205942828,22,-0.3376431475299535,6.6,128,0.47382870060536225,1,0.28649835271963603
38360,If Lucy Fell,-1.2081664205942828,22,-0.4155036328657111,5.024,42,-0.5605970558782257,1,0.24832660844064938
24896,Solo,-1.2081664205942828,27,-0.396311580694732,4.3,58,-0.7274399198271915,0,0.2402473649458397
35077,Divine Trash,1.1978622293738859,22,-0.43250199812527135,7.303,33,-0.7274399198271915,0,0.2545773124103626
3407,Larger Than Life,-1.2081664205942828,22,-0.3734024072586245,5.421,120,0.2736172638666033,0,0.2744200685786787
23328,Kiss the Girls,-0.0051520956101984965,31,-0.0005442593466186617,7.2,10,-0.7274399198271915,1,0.253278045562367
16271,Set It Off,-1.2081664205942828,22,-0.1357772624476907,7.201,316,-0.427122764719053,0,0.2621807135519698
75132,Welcome to Woop Woop,-0.0051520956101984965,22,-0.4290206296296503,6.074,27,-0.7274399198271915,0,0.24866606859650298
46784,Titanic Town,1.1978622293738859,22,-0.43231667658159195,6.0,4,-0.7274399198271915,0,0.2483194981772333
23700,That Old Feeling,-0.0051520956101984965,22,-0.3144268449292449,6.2,54,-0.7274399198271915,0,0.249057262585203
13429,George of the Jungle,-0.0051520956101984965,27,0.8130922572647005,5.599,1947,1.1078315836114323,0,0.2986237472417905
23325,A Simple Wish,-0.0051520956101984965,22,-0.3731927199060347,5.455,154,0.20688011828701697,0,0.2725966263679921
1472,Eddie,-1.2081664205942828,22,-0.21140900467157778,5.431,152,0.2736172638666033,0,0.2741550840080557
28449,The Horse Whisperer,1.1978622293738859,22,0.9017882720961129,6.883,1027,1.2746744475603982,1,0.3106973280195154
72309,Meet the Deedles,1.1978622293738859,22,-0.4016778644588445,4.4,71,0.07340582712784434,0,0.26343082859222233
7506,Great Expectations,1.1978622293738859,29,-0.03649173280906536,6.1,9,-0.7274399198271915,1,0.24807231395459153
41092,A Life Less Ordinary,-0.0051520956101984965,22,-0.4016028389053824,6.099,404,-0.3270170463496736,0,0.26016402558608537
2784,Switchback,-0.0051520956101984965,22,-0.386421068957149,5.971,204,0.5071972733951554,0,0.28434655190351277
49882,Pi,1.1978622293738859,30,-0.40978359497616046,7.117,2046,-0.7254378054598039,0,0.2536926696677062
7957,McHale's Navy,-0.0051520956101984965,22,-0.4004379575703078,4.5,64,-0.7274399198271915,0,0.24118745028190997
23909,Phantoms,1.1978622293738859,22,-0.3926223387138903,5.415,311,-0.7274399198271915,0,0.245471843407064
36474,Diabolique,-1.2081664205942828,22,-0.31066919015550704,5.511,263,0.7741458557135007,0,0.2900148272643614
20696,Steel,-0.0051520956101984965,22,-0.42056810766675784,4.343,230,-0.19354275519050093,0,0.2554694887864318
20765,Cop Land,-0.0051520956101984965,22,-0.11241621465917291,6.797,1412,-0.2269113279802941,0,0.26598783480160354
16550,Quest for Camelot,1.1978622293738859,22,-0.2720321798573466,6.833,741,0.607302991764535,0,0.2917159137863003
16817,Ringmaster,1.1978622293738859,22,-0.36667960064480676,4.3,43,-0.6106499150629154,0,0.24341630327622024
63568,The Adventures of Pinocchio,-1.2081664205942828,29,-0.32499330791020853,0.0,0,-0.7274399198271915,1,0.2206748186773714
69871,Roar,-0.0051520956101984965,22,-0.41850409798980676,5.845,103,-0.16017418240070777,0,0.2637970286322875
3844,Johns,-1.2081664205942828,22,-0.43242382329814877,5.6,20,-0.7274399198271915,0,0.2464195445444092
68420,Selena,-0.0051520956101984965,22,-0.1796298127056583,7.739,1154,-0.060068464031328296,0,0.275823164555486
28517,The Ghost and the Darkness,-1.2081664205942828,34,0.10294281554524691,6.7,915,0.9409887196624664,0,0.30071003560834164
33748,The MatchMaker,-0.0051520956101984965,22,-0.4085629622137226,6.293,43,-0.7274399198271915,0,0.2496739882056593
39438,Love! Valour! Compassion!,-0.0051520956101984965,22,-0.41207700888682725,6.286,35,-0.6607027742476052,0,0.2515328560452542
12431,Conspiracy Theory,-0.0051520956101984965,22,0.5454366814442971,6.605,1326,1.7752030394072955,0,0.32626043448865555
24744,Booty Call,-0.0051520956101984965,22,-0.2896025703294922,5.177,96,-0.7274399198271915,0,0.24416260470277407
63081,The Beautician and the Beast,-0.0051520956101984965,22,-0.3507562945795019,6.8,323,-0.19354275519050093,0,0.26744131065520227
48910,Madeline,1.1978622293738859,32,-0.16879204801123773,6.114,210,-0.060068464031328296,0,0.26759789679455
67912,T-Rex: Back to the Cretaceous,1.1978622293738859,22,0.298579508739221,3.955,11,-0.7274399198271915,0,0.23741006671708575
12169,All Dogs Go to Heaven 2,-1.2081664205942828,22,-0.3712244452918776,5.891,247,-0.7274399198271915,0,0.24768923939415868
3313,Down Periscope,-1.2081664205942828,22,-0.16460728460176638,6.27,402,-0.7274399198271915,0,0.2491169135747195
4686,Eraser,-1.2081664205942828,22,1.2974969998152375,6.043,1666,2.6094173591521246,0,0.349480487872799
32983,Saving Private Ryan,1.1978622293738859,36,3.0081406546742904,8.211,14788,1.6083601754583297,0,0.32445068488216583
68540,La Cucaracha,1.1978622293738859,27,-0.432681599559649,4.083,6,-0.7274399198271915,1,0.2393030188344133
10656,Most Wanted,-0.0051520956101984965,22,-0.3482473161003212,5.3,103,0.1067743999176375,0,0.2687938667837985
40825,Celebrity,1.1978622293738859,22,-0.3965187400589413,5.97,421,-0.7274399198271915,1,0.24811124323164635
23209,Eve's Bayou,-0.0051520956101984965,22,-0.326793906910879,6.329,115,-0.5272284830884325,0,0.25538271326974793
34044,The Adventures of Sebastian Cole,1.1978622293738859,22,-0.4320663914495017,5.154,13,-0.7274399198271915,1,0.24431179971974448
42436,B. Monkey,1.1978622293738859,2,-0.43250536163523523,5.9,80,-0.7274399198271915,0,0.2478438870706911
45011,Elizabeth,1.1978622293738859,31,0.1538684773379851,7.171,1286,0.2736172638666033,1,0.28235237214890185
5581,Mad Dog Time,-1.2081664205942828,22,-0.432016167318767,5.474,38,-0.7274399198271915,0,0.24582228805460332
4000,Star Trek: Insurrection,1.1978622293738859,22,0.37122560384999986,6.424,1096,1.6083601754583297,0,0.32013191080180575
1346,Gridlock'd,-0.0051520956101984965,22,-0.39300137272313346,6.647,194,-0.7274399198271915,0,0.251341242055831
67500,A Simple Plan,1.1978622293738859,22,-0.3163007912990006,7.2,803,0.2736172638666033,0,0.2834365297144994
43355,The Borrowers,-0.0051520956101984965,22,-0.2712552804677886,5.765,49,-0.7274399198271915,0,0.2469085757776439
33857,The Quest,-1.2081664205942828,22,-0.022877151408912586,6.113,633,0.2736172638666033,0,0.2772613265730354
23989,Independence Day,-1.2081664205942828,22,5.404444992127851,5.7,7,-0.7274399198271915,0,0.23641997359007239
1306,Face/Off,-0.0051520956101984965,25,1.3216384604686895,7.018,4870,1.9420459033562614,0,0.33245431895939237
30251,Tarzan and the Lost City,1.1978622293738859,22,-0.41726908997140855,4.3,36,-0.060068464031328296,0,0.25909152071123237
62771,Hush,1.1978622293738859,22,-0.33578253379948136,5.652,259,-0.02669989124153514,1,0.2665933516251844
8378,Godzilla,1.1978622293738859,38,2.2738341916045455,6.292,8440,4.611531726539715,0,0.4198807789099078
610,Fled,-1.2081664205942828,22,-0.3100060431018616,5.51,197,0.1067743999176375,0,0.2697745157494826
33944,City Hall,-1.2081664205942828,22,-0.28753284768444964,5.912,249,-0.7274399198271915,0,0.24763636840854567
11490,Lost Highway,-0.0051520956101984965,22,-0.4065411356649174,7.584,2366,-0.2269113279802941,0,0.27049469732945114
70131,Stepmom,1.1978622293738859,22,0.7077418121352587,7.149,1325,0.9409887196624664,0,0.3018749619361806
43399,"Lock, Stock and Two Smoking Barrels",1.1978622293738859,22,-0.25213126260556956,8.125,6131,-0.6823923465609707,0,0.25953994998486285
65534,Mrs. Winterbourne,-1.2081664205942828,22,-0.3607888021390001,6.692,137,0.1067743999176375,0,0.27585616550523906
43798,Jungle 2 Jungle,-0.0051520956101984965,22,-0.004830806423850853,5.233,431,0.3403544094461896,1,0.2747459471027822
1761,Blues Brothers 2000,1.1978622293738859,22,-0.33244263267622703,5.304,615,0.20688011828701697,0,0.2717543475393661
17627,I Still Know What You Did Last Summer,1.1978622293738859,22,0.1670902136285334,5.325,1362,1.4415173115093638,0,0.3091035410780278
11552,The Substitute,-1.2081664205942828,22,-0.3269668098901694,5.1,9,-0.7274399198271915,0,0.24386767508127666
1238,Belly,1.1978622293738859,22,-0.36394960885379485,5.9,118,-0.7274399198271915,0,0.24771875612317718
24126,Love Jones,-0.0051520956101984965,22,-0.3415022217697364,7.436,55,-0.3937541919292599,0,0.2647094267932568
16596,Extreme Measures,-1.2081664205942828,22,-0.30867138663752675,5.964,294,0.5405658461849486,0,0.28517776922809845
43555,A Thousand Acres,-0.0051520956101984965,22,-0.37616806225294785,5.8,59,0.20688011828701697,1,0.2743514021759041
39643,Carpool,-1.2081664205942828,22,-0.4090373456604135,5.0,72,-0.16017418240070777,1,0.259613367886801
73908,Run Lola Run,1.1978622293738859,32,-0.3290020761964099,7.32,2025,-0.676386003458808,0,0.255927495077206
18628,Money Talks,-0.0051520956101984965,29,-0.08709759693045951,0.0,0,-0.7274399198271915,0,0.2202744283820272
14598,Armageddon,1.1978622293738859,28,3.521371420301239,6.831,7379,3.944160270743851,0,0.39600243271001756
22854,Faithful,-1.2081664205942828,22,-0.36287478531947326,0.0,0,-0.7274399198271915,0,0.2207386232131699
23580,The Long Kiss Goodnight,-1.2081664205942828,22,0.20604300823795357,6.615,1075,1.4415173115093638,0,0.3160941096671133
15737,Mighty Joe Young,1.1978622293738859,29,-0.07121250348047693,6.2,746,2.275731631254193,0,0.34206046037788645
16207,A Time to Kill,-1.2081664205942828,22,0.6545770310523537,7.384,2280,0.607302991764535,1,0.29274693565751714
17201,Snake Eyes,1.1978622293738859,22,0.30912386253367036,6.15,1218,1.708465893827709,0,0.32202411491533983
45710,Meet Joe Black,1.1978622293738859,22,0.5879787696577976,7.304,4663,2.275731631254193,0,0.346963836969531
24218,Gattaca,-0.0051520956101984965,29,-0.34328732434445863,7.551,5830,0.47382870060536225,0,0.2914955500937138
39190,The Evening Star,-1.2081664205942828,22,-0.3416088686015852,6.0,60,-0.7274399198271915,0,0.24815373050972103
4222,There's Something About Mary,1.1978622293738859,22,2.2086374926718864,6.59,4629,0.04003725433805118,0,0.2683682422018505
72180,Live Flesh,-0.0051520956101984965,30,-0.42055034747720327,7.071,604,-0.7274399198271915,0,0.25343345898528447
29540,Dark City,1.1978622293738859,22,-0.23854334648398404,7.33,2550,0.1735115454972238,0,0.28090306802307885
21008,Midnight in the Garden of Good and Evil,-0.0051520956101984965,29,-0.2542562653581079,6.32,513,0.4404601278155691,1,0.28385197652128963
27186,The Butcher Boy,1.1978622293738859,22,-0.41876365241262553,6.2,56,-0.7274399198271915,0,0.24924840763887174
66494,Men with Guns,-0.0051520956101984965,45,-0.42628249685910796,7.1,20,-0.7274399198271915,0,0.25358411058592445
31402,The Stupids,-1.2081664205942828,22,-0.4155362610547239,4.7,59,0.1067743999176375,0,0.2659242227637128
8391,Barb Wire,-1.2081664205942828,32,-0.4056955235516384,3.921,375,-0.7274399198271915,0,0.2385033824185594
4144,Half Baked,1.1978622293738859,22,-0.3081008467966451,6.296,503,-0.4604913375088462,0,0.2571012282962525
31520,Kingpin,-1.2081664205942828,22,-0.25408891824028657,6.513,778,0.1735115454972238,0,0.27674200736644705
63936,For Richer or Poorer,-0.0051520956101984965,22,-0.1989190638875048,5.93,208,0.4404601278155691,0,0.2817238277550103
846,Volcano,-0.0051520956101984965,22,0.44432167375129855,5.886,1380,2.275731631254193,0,0.3391272531879837
31794,In Love and War,-0.0051520956101984965,29,-0.2515976356797694,6.048,126,-0.7274399198271915,1,0.2482177814277343
24086,Air Bud,-0.0051520956101984965,22,-0.26750678786662746,5.503,424,-0.627334201457812,0,0.24846294333494756
62749,The Game,-0.0051520956101984965,34,0.3486307436358685,7.561,6027,0.9409887196624664,0,0.3048397229766449
31229,Wide Awake,1.1978622293738859,22,-0.4307714472546132,5.5,72,-0.5272284830884325,0,0.25157287996452915
4585,Jack,-1.2081664205942828,22,-0.01440523391934933,6.288,1151,0.7741458557135007,0,0.2935119610741123
17877,The Lost World: Jurassic Park,-0.0051520956101984965,27,3.985044558615859,6.528,7805,1.708465893827709,0,0.31629782558180963
49810,Masterminds,-0.0051520956101984965,22,-0.41928626045121914,5.128,39,-0.7274399198271915,0,0.24416624372906676
37905,The House of Yes,-0.0051520956101984965,22,-0.4283157136380456,6.267,90,-0.6773870606425018,0,0.2509992515963554
63256,Kull the Conqueror,-0.0051520956101984965,22,-0.3891350644375046,5.145,121,0.2736172638666033,0,0.27305067357569623
17770,Mission: Impossible,-1.2081664205942828,33,2.8357193500061304,6.969,8190,1.9420459033562614,0,0.328895951411881
39106,The Daytrippers,-0.0051520956101984965,22,-0.41790024440374135,6.428,69,-0.7274399198271915,0,0.2503369993252696
24950,The Edge,-0.0051520956101984965,22,-0.12348432622704429,6.818,1072,-0.7274399198271915,0,0.251665744344276
8415,The Postman,-0.0051520956101984965,22,-0.30691387769868667,6.222,975,1.9420459033562614,0,0.33148695887020263
47883,Bent,-0.0051520956101984965,22,-0.4292440566705002,6.906,128,-0.7274399198271915,0,0.25265380256057174
37414,No Looking Back,1.1978622293738859,22,-0.4312004625934472,5.8,17,-0.5605970558782257,0,0.25206983455853454
56769,Boys,-1.2081664205942828,27,-0.4290991543760685,5.205,39,-0.7274399198271915,0,0.2445467587376026
62949,The People vs. Larry Flynt,-1.2081664205942828,22,-0.2878172035299958,6.943,1005,0.47382870060536225,0,0.2881905953174898
28059,Alaska,-1.2081664205942828,22,-0.34830629535465624,5.766,122,0.04003725433805118,0,0.26915732155486477
12140,Event Horizon,-0.0051520956101984965,25,-0.24230729266383272,6.536,2549,1.2746744475603982,0,0.3112008618019812
20123,Ed,-1.2081664205942828,22,-0.4012053734328339,4.2,113,0.07340582712784434,0,0.26244095514350135
34414,The Spitfire Grill,-1.2081664205942828,22,-0.3424946571629679,6.6,55,-0.5272284830884325,0,0.2567291817605681
173,G.I. Jane,-0.0051520956101984965,22,0.26111884141836883,6.434,1527,0.9409887196624664,0,0.29896001481727336
32659,Everyone Says I Love You,-1.2081664205942828,22,-0.18546246747871337,6.485,584,-0.060068464031328296,1,0.26948938221254065
15627,Contact,-0.0051520956101984965,35,0.789219706019317,7.418,4072,2.275731631254193,0,0.3471764063746493
61767,Beavis and Butt-head Do America,-1.2081664205942828,22,0.44642774515582356,6.62,619,-0.3270170463496736,0,0.2611254257643955
26169,Suicide Kings,-0.0051520956101984965,22,-0.42035969859077854,6.6,260,-0.7274399198271915,0,0.25116603997960973
26148,The Saint,-0.0051520956101984965,28,0.7769344751643841,6.1,1033,1.5416230298787434,0,0.3153017848625686
44858,The Parent Trap,1.1978622293738859,29,0.22497976214734208,7.17,3828,-0.2269113279802941,0,0.2672026440641237
31641,Mousehunt,-0.0051520956101984965,22,0.4414217782892443,6.523,1152,0.5405658461849486,0,0.2865900126054075
30752,Nightwatch,-0.0051520956101984965,22,-0.4236563668280002,6.031,356,-0.7274399198271915,0,0.248451332482241
52538,The Story of Us,-1.383036793859854,29,-0.08313952616208964,6.0,288,0.7026488330531081,1,0.2650703587395202
33361,Erin Brockovich,-0.48853538489577536,22,1.5948108234915155,7.421,2878,0.7640285745856349,0,0.3126752029765377
