,movie_name,movie_release_year,movie_languages_count,movie_box_office_revenue,actor_age_at_movie_release,vote_average,vote_counts,budget,diverse,Propensity_score
73148,A Chorus Line,0.2553161210117679,22,-0.32423873132539366,41.0,6.189,161,-0.7393719547972799,0,0.3121540372092613
38463,Over the Top,1.2698172641048915,22,-0.2866057811829907,40.0,6.38,1524,1.8091672244126216,0,0.32263087618980046
54236,Sophie's Choice,-1.2664355936279175,38,-0.002972540248529015,35.0,7.337,788,0.4839268512234728,0,0.3086507281853536
29956,Top Secret!,-0.2519344505347939,32,-0.19731086649486845,24.0,7.075,1037,0.1781021497182846,0,0.3061519681897313
18884,Power,0.7625666925583298,2,-0.5353218121373788,31.0,5.881,53,0.8916931198970571,1,0.3193593211348455
18221,Starchaser: The Legend of Orin,0.2553161210117679,22,-0.5442335288706303,26.0,6.1,41,0.7897515527286609,0,0.3151724042349607
67578,Psycho III,0.7625666925583298,22,-0.318575550423829,30.0,5.585,340,0.11693720941724699,0,0.3260565512556946
17753,Beverly Hills Cop,-0.2519344505347939,22,5.806778465516641,23.0,7.185,3665,0.6878099855602648,0,0.48077703540235156
73405,Zoot Suit,-1.7736861651744793,22,-0.5463583402387373,33.0,6.679,14,-0.7393719547972799,0,0.29880368430413207
25615,The Warrior And The Sorceress,-0.2519344505347939,22,-0.5538630324423123,47.0,4.2,38,-0.7393719547972799,0,0.33768961905084294
46691,Educating Rita,-0.7591850220813557,22,-0.31520573651628925,33.0,6.803,157,-0.7393719547972799,0,0.30288038424853947
30936,Exposed,-0.7591850220813557,29,-0.5849919917605813,21.0,0.0,0,-0.7393719547972799,1,0.4080736177814052
15165,Amityville II: The Possession,-1.2664355936279175,22,-0.3825727147605203,48.0,5.7,312,-0.22966411895529962,0,0.3207905639517357
62583,Blood Simple,-0.2519344505347939,22,-0.5268260363907279,44.0,7.257,1257,-0.5864596040446858,0,0.2912779070215138
54361,Vice Versa,-1.2676999899819017,22,-0.33557336135078053,59.0,5.832,184,-0.7498849493998033,1,0.39941151269743724
40741,New York Stories,-0.3801170441803125,22,-0.3743439503906527,42.0,6.274,332,0.3916431360574094,1,0.3007112796045114
64979,The Accused,-1.2676999899819017,22,-0.08944020111130535,31.0,7.013,517,-0.7498849493998033,1,0.42762789648463867
49564,The Kiss,-1.2676999899819017,2,-0.49322939969381385,20.0,5.5,6,-0.7498849493998033,1,0.3876315405071215
39458,Once Around,1.395048847422866,22,-0.3197070841286984,57.0,6.04,50,-0.7498849493998033,1,0.4030936727989369
5207,Checking Out,-0.3801170441803125,22,-0.5177989031855034,34.0,6.8,15,-0.7118340132178963,1,0.40132855840531556
39288,Night on Earth,1.395048847422866,42,-0.49126905018925915,33.0,7.516,804,-0.4835283961264537,1,0.39092074400371196
23544,Class of 1999,0.5074659016212767,22,-0.4853332126189945,40.0,6.0,199,-0.3541552131079696,1,0.3580507918759022
36921,Queens Logic,1.395048847422866,22,-0.5100225596533728,32.0,5.855,31,0.16333751896596685,0,0.30931662886382194
35457,Married to the Mob,-1.2676999899819017,22,-0.23101171492408976,25.0,5.861,230,0.011133774238338489,1,0.3340757435840132
65861,Suburban Commando,1.395048847422866,22,-0.23436361824776716,37.0,4.732,155,0.08723564660215267,0,0.3126510147231507
18656,Miracle Mile,-1.2676999899819017,22,-0.5029032838071112,21.0,7.0,215,-0.4683080216536909,1,0.38170581585361535
61736,Mermaids,0.5074659016212767,22,-0.04478185360255721,44.0,6.718,456,1.6092730938784363,1,0.22429371697035375
40523,She's Out of Control,-0.3801170441803125,22,-0.35693507852495715,37.0,5.196,102,-0.7498849493998033,1,0.38943854811512274
5541,Two Moon Junction,-1.2676999899819017,22,-0.49753006662485233,65.0,6.1,158,-0.7498849493998033,1,0.3959215269611389
35752,F/X2,1.395048847422866,22,-0.23641967149598148,52.0,6.253,238,0.49818575736674925,1,0.2969907962273052
35796,Happy Together,-0.3801170441803125,22,-0.5168766185049843,23.0,5.7,59,-0.7498849493998033,0,0.3893937196076926
18015,Lethal Weapon 2,-0.3801170441803125,29,2.5273844280882143,42.0,7.006,3121,1.1526618596955513,1,0.36405347637774177
18315,Almost an Angel,0.5074659016212767,22,-0.4254508589198109,34.0,5.692,91,1.1526618596955513,0,0.23301851031811058
66160,Big Top Pee-wee,-1.2676999899819017,22,-0.31608588704475415,35.0,4.996,119,-0.7498849493998033,1,0.38844486490661445
60531,Ghost,0.5074659016212767,22,6.2412323864680825,34.0,7.2,5143,0.9243562426041088,1,0.5605591228401036
19865,Regarding Henry,1.395048847422866,22,0.05656390644116572,37.0,6.531,524,1.1526618596955513,1,0.2590572082796358
51413,Family Business,-0.3801170441803125,22,-0.3552001808422331,58.0,5.638,213,-0.7498849493998033,1,0.39577013307175724
8677,Police Academy 5: Assignment Miami Beach,-1.2676999899819017,22,-0.2574289689906427,43.0,5.159,820,-0.7498849493998033,0,0.3933752460673153
46032,L.A. Story,1.395048847422866,22,-0.13242985493765713,50.0,6.453,289,-0.7498849493998033,1,0.4175471129779022
65784,Dream a Little Dream,-0.3801170441803125,22,-0.44399686769725244,17.0,5.8,120,-0.7498849493998033,1,0.394074762419604
37959,The Witches,0.5074659016212767,22,-0.3797295048013191,,6.918,1154,-0.7498849493998033,1,0.4129485103365144
29302,Parenthood,-0.3801170441803125,22,1.1699396905346764,41.0,6.705,576,0.7721524978764803,1,0.3363884987574488
52627,Hard Promises,1.395048847422866,22,-0.5141188670122309,38.0,5.4,7,-0.7498849493998033,1,0.38529279109447234
40612,Paradise,1.395048847422866,22,-0.2691343388268965,8.0,6.24,100,-0.7498849493998033,1,0.408248808042557
48094,The Sheltering Sky,0.5074659016212767,33,-0.4904767675493594,32.0,6.6,235,1.1526618596955513,1,0.2405430497518074
9106,The Super,1.395048847422866,27,-0.37117083663054956,14.0,5.6,5,-0.7498849493998033,1,0.39451308940553603
40427,Alice,0.5074659016212767,22,-0.4202152091858405,43.0,5.602,44,-0.7498849493998033,1,0.3923393308826184
20067,A Kiss Before Dying,1.395048847422866,22,-0.3119800226779748,28.0,5.542,108,-0.7498849493998033,1,0.39635275559471805
38121,Mr. Destiny,0.5074659016212767,22,-0.3126473290604419,36.0,6.196,189,0.7721524978764803,1,0.2711936128804644
42016,Chicago Joe and the Showgirl,0.5074659016212767,22,-0.5170718354290276,33.0,5.3,11,-0.7498849493998033,1,0.3837570885043311
29530,Beetlejuice,-1.2676999899819017,22,0.46699343442540897,36.0,7.379,6205,0.3916431360574094,1,0.3497690113853836
29568,Old Gringo,-0.3801170441803125,22,-0.4704381679977221,73.0,5.8,26,-0.7498849493998033,0,0.3928874962778483
45364,Speaking Parts,-0.3801170441803125,22,-0.5135350073436837,,6.0,22,-0.7498849493998033,1,0.39378426886273965
32617,Men Don't Leave,0.5074659016212767,22,-0.43706925330075835,27.0,6.463,27,-0.7498849493998033,0,0.4038197174226663
60214,Anjali,0.5074659016212767,23,-0.4914803736790998,64.0,6.938,16,-0.597681204672175,1,0.39358074103029156
43734,Popcorn,1.395048847422866,22,-0.46200736323642855,51.0,5.6,124,-0.7498849493998033,1,0.3904380558586806
3628,The Little Mermaid,-0.3801170441803125,29,2.3066976502084877,42.0,7.355,7371,2.294189945152764,1,0.2623956572069512
44730,Beauty and the Beast,1.395048847422866,29,5.162092905763897,66.0,4.306,49,-0.7498849493998033,1,0.6308602492913606
67722,3 Men and a Little Lady,0.5074659016212767,22,0.438948762257524,31.0,5.794,475,-0.7498849493998033,1,0.43427051119350907
33216,The Lemon Sisters,0.5074659016212767,22,-0.4717795040843128,43.0,4.7,6,-0.7498849493998033,1,0.3773738734618673
40872,Heart of Midnight,-1.2676999899819017,22,-0.5167028547245968,30.0,5.8,36,-0.3693755875807324,1,0.3553653251094841
17031,True Identity,1.395048847422866,22,-0.4554813837686335,30.0,5.6,27,-0.7498849493998033,1,0.3907303171943926
12819,Little Man Tate,1.395048847422866,29,-0.18390650605859088,37.0,6.512,252,0.011133774238338489,1,0.3447224002187922
63220,White Palace,0.5074659016212767,22,-0.2844671478767439,33.0,6.134,119,-0.7498849493998033,1,0.4060343800875408
24645,Lambada,0.5074659016212767,22,-0.4612306124052066,34.0,5.5,29,-0.7498849493998033,0,0.3890616040474075
18604,Moving,-1.2676999899819017,22,-0.37365011161556494,41.0,5.583,103,-0.7498849493998033,1,0.39416077525402204
67266,Dangerous Liaisons,-1.2676999899819017,22,-0.05439763378098187,41.0,5.837,258,-0.7498849493998033,1,0.412238617143318
35517,National Lampoon's Christmas Vacation,-0.3801170441803125,22,0.4350755007604605,44.0,7.223,2110,1.3048656044231797,1,0.26908755919402816
35383,Rocket Gibraltar,-1.2676999899819017,22,-0.5157090729316706,8.0,5.981,27,-0.7498849493998033,1,0.3934175676706933
64011,Mr. North,-1.2676999899819017,22,-0.5018879419389723,46.0,4.654,14,-0.7498849493998033,1,0.37540360119660127
12604,Scenes from a Mall,1.395048847422866,22,-0.39038469981468865,21.0,5.2,66,-0.5215793323083608,1,0.36662707504531555
66978,The Accidental Tourist,-1.2676999899819017,22,-0.0820381982279084,34.0,6.209,208,-0.7498849493998033,1,0.4163325112960369
16291,Grand Canyon,1.395048847422866,22,-0.07387227630014884,45.0,6.449,175,-0.7498849493998033,1,0.4201711565803709
47684,Reversal of Fortune,0.5074659016212767,22,-0.31176677442010525,41.0,6.6,256,-0.7498849493998033,1,0.4114751248367093
76,Necessary Roughness,1.395048847422866,22,-0.16726931914159676,34.0,5.439,106,-0.7498849493998033,0,0.40141569761079593
25024,Spaced Invaders,0.5074659016212767,22,-0.31277671624460746,31.0,4.881,67,-0.5215793323083608,1,0.3656231976669672
19345,City Slickers,1.395048847422866,22,1.874831994052728,22.0,6.426,683,1.3048656044231797,0,0.315256089843081
8888,Cyrano de Bergerac,0.5074659016212767,24,-0.4404202878055338,25.0,7.353,699,-0.7498849493998033,0,0.4164415696426559
41497,Torch Song Trilogy,-1.2676999899819017,22,-0.4531721834252837,57.0,7.376,85,-0.7498849493998033,1,0.41619017350402465
49626,Crossing Delancey,-1.2676999899819017,22,-0.3008425930746957,60.0,5.7,39,-0.7498849493998033,1,0.3991003050513435
21151,Caddyshack II,-1.2676999899819017,22,-0.360511912379124,34.0,4.189,167,-0.7498849493998033,1,0.37517137931805894
1401,Harlem Nights,-0.3801170441803125,22,0.2953336527229346,33.0,6.085,276,1.5331712215146223,1,0.23432381199321642
74095,Cadillac Man,0.5074659016212767,22,-0.14893435315865833,28.0,5.645,210,-0.7498849493998033,1,0.40518721266931074
12414,Punchline,-1.2676999899819017,22,-0.23694761932657768,28.0,5.353,116,0.3916431360574094,1,0.2946910594438299
7064,Jacknife,-0.3801170441803125,22,-0.49081513909555274,38.0,6.204,102,-0.7498849493998033,1,0.3977008816069877
67327,The Nutcracker Prince,0.5074659016212767,22,-0.4943983487438154,73.0,6.5,67,-0.7498849493998033,1,0.4017531683695346
29735,Other People's Money,1.395048847422866,22,-0.1749350286113989,74.0,6.092,125,-0.7498849493998033,1,0.41041078845233075
65715,Curly Sue,1.395048847422866,22,-0.06788019273081713,10.0,6.407,492,-0.7498849493998033,1,0.41983873744811845
68008,Parents,-0.3801170441803125,22,-0.5065773451796273,42.0,5.789,149,-0.5215793323083608,1,0.3696710703120595
54126,Freddy's Dead: The Final Nightmare,1.395048847422866,22,-0.05209816420933377,28.0,5.299,1192,0.08723564660215267,1,0.3274326508152244
2361,Dying Young,1.395048847422866,22,0.5813729616735598,26.0,6.663,415,0.619948753148852,1,0.3247554683283491
66742,Teenage Mutant Ninja Turtles,0.5074659016212767,29,2.181352960095645,31.0,6.6,1590,0.2774903275116881,0,0.4259899561930761
2446,Scenes from the Class Struggle in Beverly Hills,-0.3801170441803125,22,-0.48938891271902035,33.0,5.7,19,-0.7498849493998033,1,0.3906240833808849
36143,Internal Affairs,0.5074659016212767,27,-0.1475030608996054,40.0,6.259,344,0.3916431360574094,1,0.3095714285069079
65840,Pump Up the Volume,0.5074659016212767,22,-0.3639409935541828,16.0,7.019,316,-0.7498849493998033,1,0.415123075706337
51404,Madhouse,0.5074659016212767,22,-0.2370264278842058,36.0,5.7,137,-0.7498849493998033,1,0.4019832296552431
8500,The Seventh Sign,-1.2676999899819017,22,-0.2659214732604185,66.0,6.033,315,-0.7498849493998033,1,0.40543078817247563
37062,See You in the Morning,-0.3801170441803125,22,-0.4541210405977574,13.0,5.7,15,-0.7498849493998033,0,0.3922047292412349
35141,Cocoon: The Return,-1.2676999899819017,22,-0.2652543807410657,63.0,6.551,937,0.5818978169669449,1,0.2926032839393942
54433,Akira,-1.2676999899819017,21,0.3238727496782456,11.0,7.947,3770,0.011133774238338489,0,0.38659706265588445
41229,Switch,1.395048847422866,22,-0.3104185145151883,36.0,4.7,9,-0.5672404557266493,1,0.36745781069097305
7231,The Good Mother,-1.2676999899819017,22,-0.45452742061430546,41.0,5.521,24,0.31554126369359525,1,0.2945579325462749
20433,Lean on Me,-0.3801170441803125,35,-0.09173741175380841,40.0,7.3,279,-0.7498849493998033,1,0.4316948716946772
70105,Miami Blues,0.5074659016212767,22,-0.3860436261214877,31.0,6.032,156,-0.7498849493998033,1,0.3999803678306882
11917,The Abyss,-0.3801170441803125,22,0.6847680650102852,27.0,5.3,15,-0.7498849493998033,0,0.4384367437007676
70154,Satisfaction,-1.2676999899819017,22,-0.40789835123995793,20.0,5.197,59,-0.7498849493998033,1,0.38717512052528474
62057,The House on Carroll Street,-1.2676999899819017,22,-0.512067050926969,35.0,5.7,39,0.31554126369359525,0,0.2945152852105085
44668,The Great Outdoors,-1.2676999899819017,22,0.0626286633700334,52.0,6.449,483,1.076559987331737,1,0.2641964218454683
45730,Life Is Sweet,0.5074659016212767,22,-0.49794419917929467,41.0,6.962,145,-0.7498849493998033,1,0.4081977763000713
27601,Big Business,-1.2676999899819017,22,0.018455998993913335,42.0,6.827,75,-0.7498849493998033,1,0.4298969655585765
24766,Pacific Heights,0.5074659016212767,22,0.08229706587077722,39.0,6.236,322,0.619948753148852,1,0.2991733586430369
36284,The Prince of Tides,1.395048847422866,22,0.9520956480027576,54.0,6.596,251,1.5331712215146223,1,0.26305148468966166
53210,Courage Mountain,0.5074659016212767,22,-0.4995856520475041,62.0,6.7,8,-0.7498849493998033,1,0.4043734957481915
33447,Far From Home,-0.3801170441803125,22,-0.5180547503024572,13.0,5.7,28,-0.7498849493998033,1,0.38934101716560243
46765,The Big Picture,-0.3801170441803125,22,-0.5166493889460159,49.0,5.9,84,-0.3693755875807324,1,0.35672800903398943
34298,Mortal Thoughts,1.395048847422866,22,-0.2640059280783145,36.0,5.606,161,-0.14106997048928988,1,0.3428793214542063
1375,Tapeheads,-1.2676999899819017,22,-0.5136180664307091,52.0,5.2,52,-0.5215793323083608,1,0.361259856056284
16406,House Party,0.5074659016212767,22,-0.16553124024504715,,5.735,83,-0.7498849493998033,0,0.4057217277877006
24646,Field of Dreams,-0.3801170441803125,22,0.6103373788974811,58.0,7.109,1326,0.3916431360574094,1,0.3522633965221766
23291,Dead Again,1.395048847422866,22,-0.01006942408852559,39.0,6.404,332,-0.7498849493998033,0,0.4224469307383012
32439,Hanna's War,-1.2676999899819017,29,-0.5163446874738838,55.0,6.0,2,-0.7498849493998033,1,0.3936580816487241
62705,You Can't Hurry Love,-1.2676999899819017,22,-0.5137602052030661,52.0,4.6,7,-0.7498849493998033,1,0.37412945205515785
26830,Lost Angels,-0.3801170441803125,22,-0.5015326618403029,53.0,6.1,10,-0.7498849493998033,0,0.3957414295830852
20828,The Long Walk Home,-0.3801170441803125,27,-0.4540137080472564,30.0,7.4,108,-0.7498849493998033,1,0.4164977331550847
33604,Immediate Family,-0.3801170441803125,22,-0.43891531970359654,24.0,0.0,0,-0.7498849493998033,1,0.31574557978267215
29844,Distant Thunder,-1.2676999899819017,22,-0.5161255847132598,42.0,6.6,27,-0.7498849493998033,1,0.402196789915241
18313,Club Fed,0.5074659016212767,22,-0.48613379582101884,51.0,3.5,2,-0.7498849493998033,1,0.3601736583643576
72297,K-9,-0.3801170441803125,22,0.5276795792733318,34.0,6.124,880,0.5438468807850377,0,0.32218316173768463
52630,Fresh Horses,-1.2676999899819017,22,-0.42945544573551353,30.0,5.2,19,-0.7498849493998033,1,0.3862554119590297
1161,Crocodile Dundee II,-1.2676999899819017,22,2.6844698796422333,37.0,5.818,1009,0.31554126369359525,0,0.43410207081190766
15727,Where the Heart Is,0.5074659016212767,22,-0.5034236261307042,39.0,7.133,642,0.3916431360574094,1,0.30635159814121227
66144,Heart of Dixie,-0.3801170441803125,22,-0.5035458221676508,26.0,5.875,12,-0.7498849493998033,1,0.3924632120792627
67703,Funny About Love,0.5074659016212767,2,-0.4093931341110756,56.0,4.7,28,-0.7498849493998033,1,0.38013576584410547
66176,Don't Tell Mom the Babysitter's Dead,1.395048847422866,22,-0.18142899544426866,14.0,6.139,392,0.011133774238338489,1,0.3398450745856248
65129,Waxwork,-1.2676999899819017,22,-0.5074116519214915,46.0,6.075,255,-0.5215793323083608,1,0.37359710001490737
52520,Prison,-1.2676999899819017,22,-0.5134721315880727,29.0,5.778,107,-0.4454774599445466,1,0.36218191645603454
26379,Delirious,1.395048847422866,22,-0.4440719069174906,74.0,6.294,90,-0.7498849493998033,1,0.4010914567543006
50477,I Love You to Death,0.5074659016212767,37,-0.30185339035165515,60.0,6.397,223,-0.7498849493998033,1,0.40901226681981057
12403,Joe Versus the Volcano,0.5074659016212767,22,0.00848161047210254,72.0,5.681,474,1.1526618596955513,1,0.24780483320651453
39851,The War of the Roses,-0.3801170441803125,22,1.6229380699349512,45.0,6.879,1019,1.2287637320593654,1,0.31737831589841964
31127,The In Crowd,-1.2676999899819017,22,-0.5165440613622118,52.0,6.05,10,-0.7498849493998033,1,0.3943574627554335
11237,Life Stinks,1.395048847422866,27,-0.463377076285001,47.0,5.497,175,-0.7498849493998033,0,0.3889233113413913
7935,License to Drive,-1.2676999899819017,22,-0.2183601344714021,39.0,6.505,329,-0.14106997048928988,0,0.35696524014624115
1119,Awakenings,0.5074659016212767,22,0.17813138632816528,67.0,7.755,2301,1.6092730938784363,1,0.24280752600803956
6715,All Dogs Go to Heaven,-0.3801170441803125,22,-0.15598225219051456,44.0,6.725,936,0.3003208892208324,1,0.32307508592030354
35362,Point Break,1.395048847422866,22,0.5983120297428658,31.0,7.137,3237,1.076559987331737,0,0.2926264871890222
24277,Look Who's Talking Too,0.5074659016212767,22,0.12055674929697588,30.0,5.491,1293,-0.7498849493998033,1,0.41524338860201054
35435,Father of the Bride,1.395048847422866,22,0.6757548307900216,45.0,6.447,1231,0.7721524978764803,1,0.31265896710834074
64916,Beaches,-1.2676999899819017,22,0.24423368137854734,13.0,6.662,234,0.7721524978764803,1,0.29814428666909604
47231,Scandal,-0.3801170441803125,22,-0.4005885500917236,44.0,6.958,71,-0.7498849493998033,1,0.41257250770952836
25105,An American Tail: Fievel Goes West,1.395048847422866,22,0.35642839641721663,83.0,6.307,667,-0.7498849493998033,1,0.4379376184881133
37175,My Stepmother Is an Alien,-1.2676999899819017,22,-0.3330345388548708,14.0,5.697,472,0.7721524978764803,1,0.26463446297953097
26914,Sibling Rivalry,0.5074659016212767,22,-0.2795563294805412,46.0,5.122,49,-0.7498849493998033,1,0.39185893609424954
35135,Staying Together,-0.3801170441803125,22,-0.4600956274910485,25.0,5.125,8,-0.7498849493998033,1,0.38383668733437454
65399,Postcards from the Edge,0.5074659016212767,27,0.0040351557293188045,42.0,6.581,240,0.9243562426041088,1,0.2755176438793491
63806,The Addams Family,1.395048847422866,22,2.041490907621425,51.0,7.033,4184,1.5331712215146223,1,0.310181019526972
63044,Problem Child 2,1.395048847422866,22,-0.1826526800850923,39.0,5.834,559,0.3916431360574094,1,0.30280974757927337
